id,name,rawBodyPart,rawEquipment,rawTarget,rawMuscleMetadata,rawSecondaryMuscles,currentCategory,currentPrimaryMuscle,currentSecondaryMuscles,currentLoadMechanism,currentLoadMode,currentBodyweightFactor,currentPlateBaseKind,inferredMovementFamily,inferredComplexity,inferredMachineResistanceClass,highestSeverity,flags,v2TargetKind,v2TargetResolved,v2TargetRegion,v2SecondaryResolved
ex-3161,Bodyweight standing one arm row (with towel),back,body weight,upper back,biceps,biceps; forearms,bodyweight,back,biceps; forearms,bodyweight,added_weight,,none,row,compound,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,regional,back,back,biceps_brachii; forearms
ex-3166,Bodyweight standing row,back,body weight,upper back,biceps,biceps; shoulders,bodyweight,back,biceps; core,bodyweight,added_weight,,none,row,compound,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,regional,back,back,biceps_brachii; shoulders
ex-3165,Bodyweight standing row (with towel),back,body weight,upper back,biceps,biceps; shoulders,bodyweight,back,biceps; core,bodyweight,added_weight,,none,row,compound,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,regional,back,back,biceps_brachii; shoulders
ex-0138,Bottoms-up,waist,body weight,abs,obliques,obliques; hip flexors,bodyweight,core,,bodyweight,added_weight,,none,core,unknown,none_expected,medium,CANONICAL_MUSCLE_COLLAPSE; RAW_MG_DIFFERS_FROM_TARGET,anatomical,rectus_abdominis,core,obliques; hip_flexors
ex-1374,Box jump down with one leg stabilization,lower legs,body weight,calves,quadriceps,quadriceps; hamstrings; glutes,bodyweight,calves,core; hamstrings; glutes,bodyweight,added_weight,,none,calf_raise,isolation,none_expected,medium,RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,regional,lower_legs,lower_legs,quadriceps; hamstrings; glutes
ex-2466,Bridge - mountain climber (cross body),waist,body weight,abs,glutes,glutes; quadriceps; hamstrings; shoulders; triceps,bodyweight,core,glutes; hamstrings; triceps,bodyweight,added_weight,,none,core,unknown,none_expected,medium,CANONICAL_MUSCLE_COLLAPSE; RAW_MG_DIFFERS_FROM_TARGET,anatomical,rectus_abdominis,core,glutes; quadriceps; hamstrings; shoulders; triceps_brachii
ex-1160,Burpee,cardio,body weight,cardiovascular system,quadriceps,quadriceps; hamstrings; calves; shoulders; chest,bodyweight,core,hamstrings; calves,bodyweight,added_weight,,none,other,unknown,none_expected,high,UNMAPPED_TARGET; TARGET_FALLBACK_TO_CORE; CANONICAL_MUSCLE_COLLAPSE; RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,unknown,,,quadriceps; hamstrings; lower_legs; shoulders; chest
ex-0870,Butt-ups,waist,body weight,abs,hip flexors,hip flexors; lower back,bodyweight,core,,bodyweight,added_weight,,none,core,unknown,none_expected,medium,CANONICAL_MUSCLE_COLLAPSE; RAW_MG_DIFFERS_FROM_TARGET,anatomical,rectus_abdominis,core,hip_flexors; lower_back
ex-1494,Butterfly yoga pose,upper legs,body weight,adductors,hamstrings,hamstrings; groin,bodyweight,quadriceps,hamstrings; core,bodyweight,added_weight,,none,other,unknown,none_expected,high,UNMAPPED_TARGET; RAW_MG_DIFFERS_FROM_TARGET,anatomical,adductors,upper_legs,hamstrings; upper_legs
ex-0148,Cable alternate shoulder press,shoulders,cable,delts,triceps,triceps; upper back,cable,shoulders,triceps; back,cable,per_side,,none,vertical_press,compound,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,regional,shoulders,shoulders,triceps_brachii; back
ex-0149,Cable alternate triceps extension,upper arms,cable,triceps,shoulders,shoulders,cable,triceps,core,cable,per_side,,none,elbow_extension,isolation,none_expected,medium,RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,anatomical,triceps_brachii,arms,shoulders
ex-3235,Cable assisted inverse leg curl,upper legs,cable,hamstrings,glutes,glutes; calves,cable,hamstrings,glutes; calves,cable,total,,none,knee_flexion,isolation,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,anatomical,hamstrings,upper_legs,glutes; lower_legs
ex-0150,Cable bar lateral pulldown,back,cable,lats,biceps,biceps; rhomboids; rear deltoids,cable,back,biceps; core,cable,total,,none,pulldown,compound,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,anatomical,latissimus_dorsi,back,biceps_brachii; rhomboids; posterior_deltoid
ex-0151,Cable bench press,chest,cable,pectorals,triceps,triceps; shoulders,cable,chest,triceps; core,cable,total,,none,bench_press,compound,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,anatomical,pectoralis_major,chest,triceps_brachii; shoulders
ex-1630,Cable close grip curl,upper arms,cable,biceps,forearms,forearms,cable,biceps,forearms,cable,total,,none,elbow_flexion,isolation,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,anatomical,biceps_brachii,arms,forearms
ex-1631,Cable concentration curl,upper arms,cable,biceps,forearms,forearms,cable,biceps,forearms,cable,per_side,,none,elbow_flexion,isolation,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,anatomical,biceps_brachii,arms,forearms
ex-0152,Cable concentration extension (on knee),upper arms,cable,triceps,forearms,forearms,cable,triceps,forearms,cable,per_side,,none,elbow_extension,isolation,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,anatomical,triceps_brachii,arms,forearms
ex-0153,Cable cross-over lateral pulldown,back,cable,lats,biceps,biceps; rhomboids; rear deltoids,cable,back,biceps; core,cable,total,,none,pulldown,compound,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,anatomical,latissimus_dorsi,back,biceps_brachii; rhomboids; posterior_deltoid
ex-0154,Cable cross-over revers fly,shoulders,cable,delts,rhomboids,rhomboids; trapezius,cable,shoulders,core,cable,total,,none,fly,isolation,none_expected,medium,RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,regional,shoulders,shoulders,rhomboids; trapezius
ex-0155,Cable cross-over variation,chest,cable,pectorals,deltoids,deltoids; triceps,cable,chest,core; triceps,cable,total,,none,other,unknown,none_expected,medium,RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,anatomical,pectoralis_major,chest,shoulders; triceps_brachii
ex-0868,Cable curl,upper arms,cable,biceps,forearms,forearms,cable,biceps,forearms,cable,total,,none,elbow_flexion,isolation,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,anatomical,biceps_brachii,arms,forearms
ex-0157,Cable deadlift,upper legs,cable,glutes,hamstrings,hamstrings; quadriceps; lower back,cable,glutes,hamstrings; core,cable,total,,none,deadlift,compound,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,regional,glutes,glutes,hamstrings; quadriceps; lower_back
ex-0158,Cable decline fly,chest,cable,pectorals,shoulders,shoulders; triceps,cable,chest,core; triceps,cable,total,,none,fly,isolation,none_expected,medium,RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,anatomical,pectoralis_major,chest,shoulders; triceps_brachii
ex-1260,Cable decline one arm press,chest,cable,pectorals,triceps,triceps; shoulders,cable,chest,triceps; core,cable,per_side,,none,bench_press,compound,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,anatomical,pectoralis_major,chest,triceps_brachii; shoulders
ex-1261,Cable decline press,chest,cable,pectorals,triceps,triceps; shoulders,cable,chest,triceps; core,cable,total,,none,decline_press,compound,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,anatomical,pectoralis_major,chest,triceps_brachii; shoulders
ex-0159,Cable decline seated wide-grip row,back,cable,upper back,biceps,biceps; forearms,cable,back,biceps; forearms,cable,total,,none,row,compound,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,regional,back,back,biceps_brachii; forearms
ex-1632,Cable drag curl,upper arms,cable,biceps,forearms,forearms,cable,biceps,forearms,cable,total,,none,elbow_flexion,isolation,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,anatomical,biceps_brachii,arms,forearms
ex-0160,Cable floor seated wide-grip row,back,cable,upper back,biceps,biceps; forearms,cable,back,biceps; forearms,cable,total,,none,row,compound,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,regional,back,back,biceps_brachii; forearms
ex-0161,Cable forward raise,shoulders,cable,delts,triceps,triceps; forearms,cable,shoulders,triceps; forearms,cable,total,,none,other,isolation,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,regional,shoulders,shoulders,triceps_brachii; forearms
ex-0162,Cable front raise,shoulders,cable,delts,triceps,triceps; forearms,cable,shoulders,triceps; forearms,cable,total,,none,front_raise,isolation,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,regional,shoulders,shoulders,triceps_brachii; forearms
ex-0164,Cable front shoulder raise,shoulders,cable,delts,trapezius,trapezius; biceps,cable,shoulders,core; biceps,cable,total,,none,other,isolation,none_expected,medium,RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,regional,shoulders,shoulders,trapezius; biceps_brachii
ex-0165,Cable hammer curl (with rope),upper arms,cable,biceps,forearms,forearms,cable,biceps,forearms,cable,total,,none,elbow_flexion,isolation,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,anatomical,biceps_brachii,arms,forearms
ex-1722,Cable high pulley overhead tricep extension,upper arms,cable,triceps,shoulders,shoulders,cable,triceps,core,cable,total,,none,elbow_extension,isolation,none_expected,medium,RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,anatomical,triceps_brachii,arms,shoulders
ex-0167,Cable high row (kneeling),back,cable,upper back,biceps,biceps; shoulders,cable,back,biceps; core,cable,total,,none,row,compound,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,regional,back,back,biceps_brachii; shoulders
ex-0168,Cable hip adduction,upper legs,cable,adductors,glutes,glutes; quadriceps,cable,quadriceps,glutes; core,cable,total,,none,other,unknown,none_expected,high,UNMAPPED_TARGET; RAW_MG_DIFFERS_FROM_TARGET,anatomical,adductors,upper_legs,glutes; quadriceps
ex-0169,Cable incline bench press,chest,cable,pectorals,deltoids,deltoids; triceps,cable,chest,core; triceps,cable,total,,none,incline_press,compound,none_expected,medium,RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,anatomical,pectoralis_major,chest,shoulders; triceps_brachii
ex-1318,Cable incline bench row,back,cable,upper back,biceps,biceps; rear deltoids,cable,back,biceps; core,cable,total,,none,row,compound,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,regional,back,back,biceps_brachii; posterior_deltoid
ex-0171,Cable incline fly,chest,cable,pectorals,deltoids,deltoids; triceps,cable,chest,core; triceps,cable,total,,none,fly,isolation,none_expected,medium,RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,anatomical,pectoralis_major,chest,shoulders; triceps_brachii
ex-0170,Cable incline fly (on stability ball),chest,cable,pectorals,deltoids,deltoids; triceps,cable,chest,core; triceps,cable,total,,none,fly,isolation,none_expected,medium,RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,anatomical,pectoralis_major,chest,shoulders; triceps_brachii
ex-0172,Cable incline pushdown,back,cable,lats,triceps,triceps; shoulders,cable,back,triceps; core,cable,total,,none,elbow_extension,isolation,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,anatomical,latissimus_dorsi,back,triceps_brachii; shoulders
ex-0173,Cable incline triceps extension,upper arms,cable,triceps,shoulders,shoulders,cable,triceps,core,cable,total,,none,elbow_extension,isolation,none_expected,medium,RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,anatomical,triceps_brachii,arms,shoulders
ex-0174,Cable judo flip,waist,cable,abs,obliques,obliques; shoulders,cable,core,,cable,total,,none,core,unknown,none_expected,medium,CANONICAL_MUSCLE_COLLAPSE; RAW_MG_DIFFERS_FROM_TARGET,anatomical,rectus_abdominis,core,obliques; shoulders
ex-0860,Cable kickback,upper arms,cable,triceps,shoulders,shoulders,cable,triceps,core,cable,per_side,,none,elbow_extension,isolation,none_expected,medium,RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,anatomical,triceps_brachii,arms,shoulders
ex-0175,Cable kneeling crunch,waist,cable,abs,obliques,obliques,cable,core,,cable,total,,none,core,unknown,none_expected,medium,CANONICAL_MUSCLE_COLLAPSE; RAW_MG_DIFFERS_FROM_TARGET,anatomical,rectus_abdominis,core,obliques
ex-3697,Cable kneeling rear delt row (with rope) (male),shoulders,cable,delts,trapezius,trapezius; rhomboids; biceps,cable,shoulders,core; biceps,cable,total,,none,row,compound,none_expected,medium,RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,regional,shoulders,shoulders,trapezius; rhomboids; biceps_brachii
ex-0176,Cable kneeling triceps extension,upper arms,cable,triceps,shoulders,shoulders,cable,triceps,core,cable,total,,none,elbow_extension,isolation,none_expected,medium,RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,anatomical,triceps_brachii,arms,shoulders
ex-2330,Cable lat pulldown full range of motion,back,cable,lats,biceps,biceps; rhomboids; rear deltoids,cable,back,biceps; core,cable,total,,none,pulldown,compound,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,anatomical,latissimus_dorsi,back,biceps_brachii; rhomboids; posterior_deltoid
ex-0177,Cable lateral pulldown (with rope attachment),back,cable,lats,biceps,biceps; forearms,cable,back,biceps; forearms,cable,total,,none,pulldown,compound,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,anatomical,latissimus_dorsi,back,biceps_brachii; forearms
ex-2616,Cable lateral pulldown with v-bar,back,cable,lats,biceps,biceps; forearms,cable,back,biceps; forearms,cable,total,,none,pulldown,compound,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,anatomical,latissimus_dorsi,back,biceps_brachii; forearms
ex-0178,Cable lateral raise,shoulders,cable,delts,traps,traps; triceps,cable,shoulders,core; triceps,cable,total,,none,lateral_raise,isolation,none_expected,medium,RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,regional,shoulders,shoulders,trapezius; triceps_brachii
ex-0179,Cable low fly,chest,cable,pectorals,deltoids,deltoids; triceps,cable,chest,core; triceps,cable,total,,none,fly,isolation,none_expected,medium,RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,anatomical,pectoralis_major,chest,shoulders; triceps_brachii
ex-0180,Cable low seated row,back,cable,upper back,biceps,biceps; forearms,cable,back,biceps; forearms,cable,total,,none,row,compound,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,regional,back,back,biceps_brachii; forearms
ex-1634,Cable lying bicep curl,upper arms,cable,biceps,forearms,forearms,cable,biceps,forearms,cable,total,,none,elbow_flexion,isolation,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,anatomical,biceps_brachii,arms,forearms
ex-0182,Cable lying close-grip curl,upper arms,cable,biceps,forearms,forearms,cable,biceps,forearms,cable,total,,none,elbow_flexion,isolation,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,anatomical,biceps_brachii,arms,forearms
ex-0184,Cable lying extension pullover (with rope attachment),back,cable,lats,triceps,triceps; shoulders,cable,back,triceps; core,cable,total,,none,elbow_extension,isolation,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,anatomical,latissimus_dorsi,back,triceps_brachii; shoulders
ex-0185,Cable lying fly,chest,cable,pectorals,deltoids,deltoids; triceps,cable,chest,core; triceps,cable,total,,none,fly,isolation,none_expected,medium,RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,anatomical,pectoralis_major,chest,shoulders; triceps_brachii
ex-0186,Cable lying triceps extension v. 2,upper arms,cable,triceps,shoulders,shoulders,cable,triceps,core,cable,total,,none,elbow_extension,isolation,none_expected,medium,RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,anatomical,triceps_brachii,arms,shoulders
ex-0188,Cable middle fly,chest,cable,pectorals,deltoids,deltoids; triceps,cable,chest,core; triceps,cable,total,,none,fly,isolation,none_expected,medium,RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,anatomical,pectoralis_major,chest,shoulders; triceps_brachii
ex-0189,Cable one arm bent over row,back,cable,upper back,biceps,biceps; forearms,cable,back,biceps; forearms,cable,per_side,,none,row,compound,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,regional,back,back,biceps_brachii; forearms
ex-0190,Cable one arm curl,upper arms,cable,biceps,forearms,forearms,cable,biceps,forearms,cable,per_side,,none,elbow_flexion,isolation,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,anatomical,biceps_brachii,arms,forearms
ex-1262,Cable one arm decline chest fly,chest,cable,pectorals,shoulders,shoulders; triceps,cable,chest,core; triceps,cable,per_side,,none,fly,isolation,none_expected,medium,RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,anatomical,pectoralis_major,chest,shoulders; triceps_brachii
ex-1263,Cable one arm fly on exercise ball,chest,cable,pectorals,deltoids,deltoids; triceps,cable,chest,core; triceps,cable,per_side,,none,fly,isolation,none_expected,medium,RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,anatomical,pectoralis_major,chest,shoulders; triceps_brachii
ex-1264,Cable one arm incline fly on exercise ball,chest,cable,pectorals,deltoids,deltoids; triceps,cable,chest,core; triceps,cable,per_side,,none,fly,isolation,none_expected,medium,RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,anatomical,pectoralis_major,chest,shoulders; triceps_brachii
ex-1265,Cable one arm incline press,chest,cable,pectorals,deltoids,deltoids; triceps,cable,chest,core; triceps,cable,per_side,,none,incline_press,compound,none_expected,medium,RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,anatomical,pectoralis_major,chest,shoulders; triceps_brachii
ex-1266,Cable one arm incline press on exercise ball,chest,cable,pectorals,shoulders,shoulders; triceps,cable,chest,core; triceps,cable,per_side,,none,incline_press,compound,none_expected,medium,RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,anatomical,pectoralis_major,chest,shoulders; triceps_brachii
ex-0191,Cable one arm lateral bent-over,chest,cable,pectorals,deltoids,deltoids; trapezius,cable,chest,core,cable,per_side,,none,other,unknown,none_expected,medium,RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,anatomical,pectoralis_major,chest,shoulders; trapezius
ex-0192,Cable one arm lateral raise,shoulders,cable,delts,traps,traps; triceps,cable,shoulders,core; triceps,cable,per_side,,none,lateral_raise,isolation,none_expected,medium,RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,regional,shoulders,shoulders,trapezius; triceps_brachii
ex-1633,Cable one arm preacher curl,upper arms,cable,biceps,forearms,forearms,cable,biceps,forearms,cable,per_side,,none,elbow_flexion,isolation,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,anatomical,biceps_brachii,arms,forearms
ex-1267,Cable one arm press on exercise ball,chest,cable,pectorals,shoulders,shoulders; triceps,cable,chest,core; triceps,cable,per_side,,none,bench_press,compound,none_expected,medium,RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,anatomical,pectoralis_major,chest,shoulders; triceps_brachii
ex-3563,Cable one arm pulldown,back,cable,lats,biceps,biceps; forearms,cable,back,biceps; forearms,cable,per_side,,none,pulldown,compound,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,anatomical,latissimus_dorsi,back,biceps_brachii; forearms
ex-1635,Cable one arm reverse preacher curl,upper arms,cable,biceps,forearms,forearms,cable,biceps,forearms,cable,per_side,,none,elbow_flexion,isolation,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,anatomical,biceps_brachii,arms,forearms
